              table_name               |            column_name             |        data_type         | character_maximum_length | numeric_precision | numeric_scale | is_nullable 
 regua_cobranca_automacao              | dias_bloqueio                      | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | canal_padrao                       | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | usar_whatsapp                      | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | usar_sms                           | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | horario_envio_inicio               | time without time zone   |                          |                   |               | YES
 regua_cobranca_automacao              | horario_envio_fim                  | time without time zone   |                          |                   |               | YES
 regua_cobranca_automacao              | dias_semana_envio                  | ARRAY                    |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_lembrete                  | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_vencimento                | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_cobranca                  | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_urgente                   | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | ativo                              | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | created_at                         | timestamp with time zone |                          |                   |               | YES
 regua_cobranca_automacao              | updated_at                         | timestamp with time zone |                          |                   |               | YES
 routes                                | id                                 | uuid                     |                          |                   |               | NO
 routes                                | name                               | text                     |                          |                   |               | NO
 routes                                | shift                              | USER-DEFINED             |                          |                   |               | NO
 routes                                | vehicle_id                         | uuid                     |                          |                   |               | YES
 routes                                | description                        | text                     |                          |                   |               | YES
 routes                                | created_at                         | timestamp with time zone |                          |                   |               | NO
 routes                                | updated_at                         | timestamp with time zone |                          |                   |               | NO
 settings                              | id                                 | uuid                     |                          |                   |               | NO
 settings                              | user_id                            | uuid                     |                          |                   |               | NO
 settings                              | key                                | character varying        |                      255 |                   |               | NO
 settings                              | value                              | text                     |                          |                   |               | YES
 settings                              | created_at                         | timestamp with time zone |                          |                   |               | YES
 settings                              | updated_at                         | timestamp with time zone |                          |                   |               | YES
 students                              | id                                 | uuid                     |                          |                   |               | NO
 students                              | full_name                          | text                     |                          |                   |               | NO
 students                              | birth_date                         | date                     |                          |                   |               | YES
 students                              | school                             | text                     |                          |                   |               | NO
 students                              | grade                              | text                     |                          |                   |               | YES
 students                              | pickup_address                     | text                     |                          |                   |               | NO
 students                              | guardian_id                        | uuid                     |                          |                   |               | YES
 students                              | guardian_name                      | text                     |                          |                   |               | NO
 students                              | guardian_phone                     | text                     |                          |                   |               | NO
 students                              | route_id                           | uuid                     |                          |                   |               | YES
 students                              | monthly_fee                        | numeric                  |                          |                10 |             2 | NO
 students                              | active                             | boolean                  |                          |                   |               | NO
 students                              | notes                              | text                     |                          |                   |               | YES
 students                              | created_at                         | timestamp with time zone |                          |                   |               | NO
 students                              | updated_at                         | timestamp with time zone |                          |                   |               | NO
 tenant_subscription_payments          | id                                 | uuid                     |                          |                   |               | NO
 tenant_subscription_payments          | tenant_id                          | uuid                     |                          |                   |               | NO
 tenant_subscription_payments          | reference_month                    | date                     |                          |                   |               | NO
 tenant_subscription_payments          | amount                             | numeric                  |                          |                10 |             2 | NO
 tenant_subscription_payments          | paid_at                            | timestamp with time zone |                          |                   |               | NO
 tenant_subscription_payments          | notes                              | text                     |                          |                   |               | YES
 tenant_subscription_payments          | created_at                         | timestamp with time zone |                          |                   |               | NO
 tenant_subscriptions                  | id                                 | uuid                     |                          |                   |               | NO
 tenant_subscriptions                  | tenant_id                          | uuid                     |                          |                   |               | NO
 tenant_subscriptions                  | plan_name                          | text                     |                          |                   |               | NO
 tenant_subscriptions                  | monthly_amount                     | numeric                  |                          |                10 |             2 | NO
 tenant_subscriptions                  | started_at                         | date                     |                          |                   |               | NO
 tenant_subscriptions                  | next_due_date                      | date                     |                          |                   |               | NO
 tenant_subscriptions                  | block_after_days                   | integer                  |                          |                32 |             0 | NO
 tenant_subscriptions                  | created_at                         | timestamp with time zone |                          |                   |               | NO
 tenant_subscriptions                  | updated_at                         | timestamp with time zone |                          |                   |               | NO
 tenants                               | id                                 | uuid                     |                          |                   |               | NO
 tenants                               | name                               | text                     |                          |                   |               | NO
 tenants                               | contact_email                      | text                     |                          |                   |               | YES
 tenants                               | contact_phone                      | text                     |                          |                   |               | YES
 tenants                               | status                             | USER-DEFINED             |                          |                   |               | NO
 tenants                               | blocked_at                         | timestamp with time zone |                          |                   |               | YES
 tenants                               | blocked_reason                     | text                     |                          |                   |               | YES
 tenants                               | notes                              | text                     |                          |                   |               | YES
 tenants                               | created_at                         | timestamp with time zone |                          |                   |               | NO
 tenants                               | updated_at                         | timestamp with time zone |                          |                   |               | NO
 transacoes_cartao                     | id                                 | uuid                     |                          |                   |               | NO
 transacoes_cartao                     | empresa_id                         | uuid                     |                          |                   |               | NO
 transacoes_cartao                     | user_id                            | uuid                     |                          |                   |               | YES
 transacoes_cartao                     | data_transacao                     | date                     |                          |                   |               | NO
 transacoes_cartao                     | data_pagamento                     | date                     |                          |                   |               | YES
 transacoes_cartao                     | bandeira                           | character varying        |                       20 |                   |               | NO
 transacoes_cartao                     | valor_bruto                        | numeric                  |                          |                15 |             2 | NO
 transacoes_cartao                     | taxa_percentual                    | numeric                  |                          |                 5 |             4 | YES
 transacoes_cartao                     | valor_taxa                         | numeric                  |                          |                15 |             2 | YES
 transacoes_cartao                     | valor_liquido                      | numeric                  |                          |                15 |             2 | NO
 transacoes_cartao                     | numero_cartao_mascara              | character varying        |                        4 |                   |               | YES
 transacoes_cartao                     | nsu                                | character varying        |                       50 |                   |               | YES
 transacoes_cartao                     | codigo_autorizacao                 | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | tipo_transacao                     | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | numero_parcelas                    | integer                  |                          |                32 |             0 | YES
 transacoes_cartao                     | parcela_atual                      | integer                  |                          |                32 |             0 | YES
 transacoes_cartao                     | status                             | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | conciliado_com                     | uuid                     |                          |                   |               | YES
 transacoes_cartao                     | conciliado_tipo                    | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | conciliado_em                      | timestamp with time zone |                          |                   |               | YES
 transacoes_cartao                     | score_conciliacao                  | numeric                  |                          |                 5 |             2 | YES
 transacoes_cartao                     | linha_extrato                      | text                     |                          |                   |               | YES
 transacoes_cartao                     | arquivo_origem                     | character varying        |                      255 |                   |               | YES
 transacoes_cartao                     | created_at                         | timestamp with time zone |                          |                   |               | YES
 transacoes_cartao                     | updated_at                         | timestamp with time zone |                          |                   |               | YES
 transferencias_contas                 | id                                 | uuid                     |                          |                   |               | NO
 transferencias_contas                 | user_id                            | uuid                     |                          |                   |               | NO
 transferencias_contas                 | conta_origem_id                    | uuid                     |                          |                   |               | YES
 transferencias_contas                 | conta_destino_id                   | uuid                     |                          |                   |               | YES
 transferencias_contas                 | valor                              | numeric                  |                          |                   |               | NO
 transferencias_contas                 | data_transferencia                 | date                     |                          |                   |               | NO
 transferencias_contas                 | descricao                          | text                     |                          |                   |               | YES
 transferencias_contas                 | observacoes                        | text                     |                          |                   |               | YES
 transferencias_contas                 | created_at                         | timestamp with time zone |                          |                   |               | NO
 transferencias_contas                 | updated_at                         | timestamp with time zone |                          |                   |               | NO
 transferencias_contas                 | empresa_id                         | uuid                     |                          |                   |               | YES
 user_roles                            | id                                 | uuid                     |                          |                   |               | NO
 user_roles                            | user_id                            | uuid                     |                          |                   |               | NO
 user_roles                            | role                               | USER-DEFINED             |                          |                   |               | NO
 user_roles                            | created_at                         | timestamp with time zone |                          |                   |               | NO
 user_trials                           | id                                 | uuid                     |                          |                   |               | NO
 user_trials                           | user_id                            | uuid                     |                          |                   |               | NO
 user_trials                           | trial_start                        | timestamp with time zone |                          |                   |               | NO
 user_trials                           | trial_end                          | timestamp with time zone |                          |                   |               | NO
 user_trials                           | active                             | boolean                  |                          |                   |               | NO
 user_trials                           | created_at                         | timestamp with time zone |                          |                   |               | NO
 usuario_empresas                      | id                                 | uuid                     |                          |                   |               | NO
 usuario_empresas                      | user_id                            | uuid                     |                          |                   |               | NO
 usuario_empresas                      | empresa_id                         | uuid                     |                          |                   |               | NO
 usuario_empresas                      | role                               | text                     |                          |                   |               | YES
 usuario_empresas                      | created_at                         | timestamp with time zone |                          |                   |               | YES
 usuarios                              | id                                 | uuid                     |                          |                   |               | NO
 usuarios                              | email                              | text                     |                          |                   |               | NO
 usuarios                              | nome                               | text                     |                          |                   |               | NO
 usuarios                              | created_at                         | timestamp with time zone |                          |                   |               | YES
 usuarios                              | role                               | text                     |                          |                   |               | NO
 v_assinaturas_resumo_mecanico         | id                                 | uuid                     |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | user_id                            | uuid                     |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | usuario_email                      | character varying        |                      255 |                   |               | YES
 v_assinaturas_resumo_mecanico         | usuario_nome                       | text                     |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | status                             | text                     |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | role                               | text                     |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | trial_inicio                       | timestamp with time zone |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | trial_fim                          | timestamp with time zone |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | assinatura_inicio                  | timestamp with time zone |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | assinatura_vencimento              | timestamp with time zone |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | proxima_cobranca                   | timestamp with time zone |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | valor_mensal                       | numeric                  |                          |                10 |             2 | YES
 v_assinaturas_resumo_mecanico         | dias_restantes                     | numeric                  |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_assinaturas_resumo_mecanico         | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_categorias_com_plano                | id                                 | uuid                     |                          |                   |               | YES
 v_categorias_com_plano                | user_id                            | uuid                     |                          |                   |               | YES
 v_categorias_com_plano                | nome                               | text                     |                          |                   |               | YES
 v_categorias_com_plano                | tipo                               | text                     |                          |                   |               | YES
 v_categorias_com_plano                | descricao                          | text                     |                          |                   |               | YES
 v_categorias_com_plano                | ativo                              | boolean                  |                          |                   |               | YES
 v_categorias_com_plano                | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_categorias_com_plano                | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_categorias_com_plano                | plano_conta_id                     | uuid                     |                          |                   |               | YES
 v_categorias_com_plano                | plano_codigo                       | text                     |                          |                   |               | YES
 v_categorias_com_plano                | plano_descricao                    | text                     |                          |                   |               | YES
 v_categorias_com_plano                | plano_natureza                     | text                     |                          |                   |               | YES
 v_categorias_com_plano                | vinculado                          | boolean                  |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | id                                 | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | sincronizacao_id                   | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | config_id                          | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | user_id                            | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | lancamento_erp_id                  | character varying        |                      255 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | data_lancamento                    | date                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | data_competencia                   | date                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | tipo                               | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | conta_contabil                     | character varying        |                       50 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | historico                          | text                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | valor                              | numeric                  |                          |                15 |             2 | YES
 v_contabilidade_lancamentos_pendentes | centro_custo                       | character varying        |                       50 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | documento                          | character varying        |                      100 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | conciliado                         | boolean                  |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | lancamento_financeiro_vinculado_id | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | dados_originais                    | jsonb                    |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | nome_configuracao                  | character varying        |                      100 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | erp_tipo                           | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | config_id                          | uuid                     |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | nome_configuracao                  | character varying        |                      100 |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | erp_tipo                           | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | status_conexao                     | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | ultima_sincronizacao               | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | total_sincronizacoes               | bigint                   |                          |                64 |             0 | YES
 v_contabilidade_sincronizacao_resumo  | sincronizacoes_sucesso             | bigint                   |                          |                64 |             0 | YES
 v_contabilidade_sincronizacao_resumo  | sincronizacoes_erro                | bigint                   |                          |                64 |             0 | YES
 v_contabilidade_sincronizacao_resumo  | ultima_tentativa                   | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | total_registros_processados        | bigint                   |                          |                64 |             0 | YES
 v_garantias_ativas_mecanico           | item_id                            | uuid                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | os_id                              | uuid                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | os_numero                          | integer                  |                          |                32 |             0 | YES
 v_garantias_ativas_mecanico           | descricao                          | text                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | tipo                               | text                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | garantia_dias                      | integer                  |                          |                32 |             0 | YES
 v_garantias_ativas_mecanico           | garantia_data_vencimento           | date                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | tem_garantia                       | boolean                  |                          |                   |               | YES
 v_garantias_ativas_mecanico           | cliente_id                         | uuid                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | veiculo_id                         | uuid                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | user_id                            | uuid                     |                          |                   |               | YES
 v_garantias_ativas_mecanico           | data_entrada                       | timestamp with time zone |                          |                   |               | YES
 v_garantias_ativas_mecanico           | data_conclusao                     | timestamp with time zone |                          |                   |               | YES
 v_historico_veiculo_mecanico          | veiculo_id                         | uuid                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | placa                              | text                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | marca                              | text                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | modelo                             | text                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | ano                                | integer                  |                          |                32 |             0 | YES
 v_historico_veiculo_mecanico          | cor                                | text                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | km_atual                           | integer                  |                          |                32 |             0 | YES
 v_historico_veiculo_mecanico          | km_proxima_revisao                 | integer                  |                          |                32 |             0 | YES
 v_historico_veiculo_mecanico          | data_proxima_revisao               | date                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | cliente_id                         | uuid                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | cliente_nome                       | text                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | os_id                              | uuid                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | numero                             | integer                  |                          |                32 |             0 | YES
 v_historico_veiculo_mecanico          | data_entrada                       | timestamp with time zone |                          |                   |               | YES
 v_historico_veiculo_mecanico          | km_entrada                         | integer                  |                          |                32 |             0 | YES
 v_historico_veiculo_mecanico          | status                             | text                     |                          |                   |               | YES
 v_historico_veiculo_mecanico          | total                              | numeric                  |                          |                12 |             2 | YES
 v_historico_veiculo_mecanico          | itens                              | jsonb                    |                          |                   |               | YES
 v_open_banking_conciliacao_resumo     | integracao_id                      | uuid                     |                          |                   |               | YES
 v_open_banking_conciliacao_resumo     | total_transacoes                   | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | conciliadas                        | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | pendentes                          | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | ignoradas                          | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | total_entradas                     | numeric                  |                          |                   |               | YES
 v_open_banking_conciliacao_resumo     | total_saidas                       | numeric                  |                          |                   |               | YES
 v_open_banking_extratos_completo      | id                                 | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | integracao_id                      | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | transacao_id                       | character varying        |                      255 |                   |               | YES
 v_open_banking_extratos_completo      | transacao_id_externo               | character varying        |                      255 |                   |               | YES
 v_open_banking_extratos_completo      | data_transacao                     | date                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | data_lancamento                    | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | hora_transacao                     | time without time zone   |                          |                   |               | YES
 v_open_banking_extratos_completo      | descricao                          | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | descricao_original                 | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | valor                              | numeric                  |                          |                15 |             2 | YES
 v_open_banking_extratos_completo      | tipo                               | USER-DEFINED             |                          |                   |               | YES
 v_open_banking_extratos_completo      | categoria_banco                    | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | subcategoria_banco                 | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | codigo_mcc                         | character varying        |                        4 |                   |               | YES
 v_open_banking_extratos_completo      | nome_estabelecimento               | character varying        |                      255 |                   |               | YES
 v_open_banking_extratos_completo      | cidade_transacao                   | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | conta_numero_snapshot              | character varying        |                       20 |                   |               | YES
 v_open_banking_extratos_completo      | agencia_snapshot                   | character varying        |                       20 |                   |               | YES
 v_open_banking_extratos_completo      | saldo_apos_transacao               | numeric                  |                          |                15 |             2 | YES
 v_open_banking_extratos_completo      | comprovante_url                    | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | comprovante_storage_path           | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | conciliado                         | boolean                  |                          |                   |               | YES
 v_open_banking_extratos_completo      | conciliado_at                      | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | conciliado_por                     | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | lancamento_vinculado_id            | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | conta_receber_vinculada_id         | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | conta_pagar_vinculada_id           | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | importado_por                      | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | importado_via                      | character varying        |                       50 |                   |               | YES
 v_open_banking_extratos_completo      | ignorado                           | boolean                  |                          |                   |               | YES
 v_open_banking_extratos_completo      | ignorado_por                       | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | ignorado_at                        | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | ignorado_motivo                    | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | banco_codigo                       | character varying        |                       10 |                   |               | YES
 v_open_banking_extratos_completo      | banco_nome                         | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | integracao_agencia                 | character varying        |                       20 |                   |               | YES
 v_open_banking_extratos_completo      | integracao_conta                   | character varying        |                       20 |                   |               | YES
 vehicles                              | id                                 | uuid                     |                          |                   |               | NO
 vehicles                              | plate                              | text                     |                          |                   |               | NO
 vehicles                              | model                              | text                     |                          |                   |               | NO
 vehicles                              | year                               | integer                  |                          |                32 |             0 | YES
