              table_name               |            column_name             |        data_type         | character_maximum_length | numeric_precision | numeric_scale | is_nullable 
 open_banking_extratos                 | subcategoria_banco                 | character varying        |                      100 |                   |               | YES
 open_banking_extratos                 | codigo_mcc                         | character varying        |                        4 |                   |               | YES
 open_banking_extratos                 | nome_estabelecimento               | character varying        |                      255 |                   |               | YES
 open_banking_extratos                 | cidade_transacao                   | character varying        |                      100 |                   |               | YES
 open_banking_extratos                 | conta_numero_snapshot              | character varying        |                       20 |                   |               | YES
 open_banking_extratos                 | agencia_snapshot                   | character varying        |                       20 |                   |               | YES
 open_banking_extratos                 | saldo_apos_transacao               | numeric                  |                          |                15 |             2 | YES
 open_banking_extratos                 | comprovante_url                    | text                     |                          |                   |               | YES
 open_banking_extratos                 | comprovante_storage_path           | text                     |                          |                   |               | YES
 open_banking_extratos                 | conciliado                         | boolean                  |                          |                   |               | NO
 open_banking_extratos                 | conciliado_at                      | timestamp with time zone |                          |                   |               | YES
 open_banking_extratos                 | conciliado_por                     | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | lancamento_vinculado_id            | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | conta_receber_vinculada_id         | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | conta_pagar_vinculada_id           | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | importado_por                      | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | importado_via                      | character varying        |                       50 |                   |               | YES
 open_banking_extratos                 | ignorado                           | boolean                  |                          |                   |               | NO
 open_banking_extratos                 | ignorado_por                       | uuid                     |                          |                   |               | YES
 open_banking_extratos                 | ignorado_at                        | timestamp with time zone |                          |                   |               | YES
 open_banking_extratos                 | ignorado_motivo                    | text                     |                          |                   |               | YES
 open_banking_extratos                 | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_extratos                 | updated_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_integracoes              | id                                 | uuid                     |                          |                   |               | NO
 open_banking_integracoes              | user_id                            | uuid                     |                          |                   |               | NO
 open_banking_integracoes              | banco_codigo                       | character varying        |                       10 |                   |               | NO
 open_banking_integracoes              | banco_nome                         | character varying        |                      100 |                   |               | NO
 open_banking_integracoes              | banco_logo_url                     | text                     |                          |                   |               | YES
 open_banking_integracoes              | access_token_encrypted             | bytea                    |                          |                   |               | YES
 open_banking_integracoes              | refresh_token_encrypted            | bytea                    |                          |                   |               | YES
 open_banking_integracoes              | token_expires_at                   | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | consent_id                         | character varying        |                      255 |                   |               | YES
 open_banking_integracoes              | consent_expires_at                 | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | status                             | USER-DEFINED             |                          |                   |               | NO
 open_banking_integracoes              | ultimo_erro                        | text                     |                          |                   |               | YES
 open_banking_integracoes              | ultimo_erro_at                     | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | conta_numero                       | character varying        |                       20 |                   |               | YES
 open_banking_integracoes              | conta_tipo                         | character varying        |                       50 |                   |               | YES
 open_banking_integracoes              | agencia                            | character varying        |                       20 |                   |               | YES
 open_banking_integracoes              | ultima_sincronizacao               | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | proxima_sincronizacao              | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | auto_sync                          | boolean                  |                          |                   |               | NO
 open_banking_integracoes              | sync_interval_minutes              | integer                  |                          |                32 |             0 | NO
 open_banking_integracoes              | created_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_integracoes              | updated_at                         | timestamp with time zone |                          |                   |               | NO
 open_banking_integracoes              | revoked_at                         | timestamp with time zone |                          |                   |               | YES
 open_banking_integracoes              | revoked_by                         | uuid                     |                          |                   |               | YES
 open_banking_logs                     | id                                 | uuid                     |                          |                   |               | NO
 open_banking_logs                     | integracao_id                      | uuid                     |                          |                   |               | YES
 open_banking_logs                     | user_id                            | uuid                     |                          |                   |               | YES
 open_banking_logs                     | operacao                           | character varying        |                      100 |                   |               | NO
 open_banking_logs                     | status                             | character varying        |                       50 |                   |               | NO
 open_banking_logs                     | mensagem                           | text                     |                          |                   |               | YES
 open_banking_logs                     | detalhes                           | jsonb                    |                          |                   |               | YES
 open_banking_logs                     | request_path                       | character varying        |                      255 |                   |               | YES
 open_banking_logs                     | http_status                        | integer                  |                          |                32 |             0 | YES
 open_banking_logs                     | created_at                         | timestamp with time zone |                          |                   |               | NO
 plano_contas                          | id                                 | uuid                     |                          |                   |               | NO
 plano_contas                          | user_id                            | uuid                     |                          |                   |               | NO
 plano_contas                          | empresa_id                         | uuid                     |                          |                   |               | YES
 plano_contas                          | codigo_conta                       | text                     |                          |                   |               | NO
 plano_contas                          | codigo_pai                         | text                     |                          |                   |               | YES
 plano_contas                          | nivel                              | integer                  |                          |                32 |             0 | NO
 plano_contas                          | tipo_conta                         | text                     |                          |                   |               | NO
 plano_contas                          | natureza                           | text                     |                          |                   |               | NO
 plano_contas                          | descricao                          | text                     |                          |                   |               | NO
 plano_contas                          | descricao_reduzida                 | text                     |                          |                   |               | YES
 plano_contas                          | ativo                              | boolean                  |                          |                   |               | NO
 plano_contas                          | permite_lancamento                 | boolean                  |                          |                   |               | NO
 plano_contas                          | categoria_financeira_id            | uuid                     |                          |                   |               | YES
 plano_contas                          | created_at                         | timestamp with time zone |                          |                   |               | NO
 plano_contas                          | updated_at                         | timestamp with time zone |                          |                   |               | NO
 rate_limit_uploads                    | user_id                            | uuid                     |                          |                   |               | NO
 rate_limit_uploads                    | count                              | integer                  |                          |                32 |             0 | YES
 rate_limit_uploads                    | reset_at                           | timestamp with time zone |                          |                   |               | YES
 regua_cobranca                        | id                                 | uuid                     |                          |                   |               | NO
 regua_cobranca                        | user_id                            | uuid                     |                          |                   |               | NO
 regua_cobranca                        | nome                               | text                     |                          |                   |               | NO
 regua_cobranca                        | dias_antes_1                       | integer                  |                          |                32 |             0 | YES
 regua_cobranca                        | dias_antes_2                       | integer                  |                          |                32 |             0 | YES
 regua_cobranca                        | dias_no_vencimento                 | boolean                  |                          |                   |               | YES
 regua_cobranca                        | dias_apos_1                        | integer                  |                          |                32 |             0 | YES
 regua_cobranca                        | dias_apos_2                        | integer                  |                          |                32 |             0 | YES
 regua_cobranca                        | dias_apos_3                        | integer                  |                          |                32 |             0 | YES
 regua_cobranca                        | canal                              | text                     |                          |                   |               | NO
 regua_cobranca                        | mensagem_antes                     | text                     |                          |                   |               | YES
 regua_cobranca                        | mensagem_vencimento                | text                     |                          |                   |               | YES
 regua_cobranca                        | mensagem_apos                      | text                     |                          |                   |               | YES
 regua_cobranca                        | ativo                              | boolean                  |                          |                   |               | NO
 regua_cobranca                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 regua_cobranca                        | updated_at                         | timestamp with time zone |                          |                   |               | NO
 regua_cobranca_automacao              | id                                 | uuid                     |                          |                   |               | NO
 regua_cobranca_automacao              | user_id                            | uuid                     |                          |                   |               | NO
 regua_cobranca_automacao              | empresa_id                         | uuid                     |                          |                   |               | YES
 regua_cobranca_automacao              | enviar_lembretes                   | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | dias_antes_lembrete_1              | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | dias_antes_lembrete_2              | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | enviar_dia_vencimento              | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | dias_apos_cobranca_1               | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | dias_apos_cobranca_2               | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | dias_apos_cobranca_3               | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | dias_bloqueio                      | integer                  |                          |                32 |             0 | YES
 regua_cobranca_automacao              | canal_padrao                       | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | usar_whatsapp                      | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | usar_sms                           | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | horario_envio_inicio               | time without time zone   |                          |                   |               | YES
 regua_cobranca_automacao              | horario_envio_fim                  | time without time zone   |                          |                   |               | YES
 regua_cobranca_automacao              | dias_semana_envio                  | ARRAY                    |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_lembrete                  | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_vencimento                | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_cobranca                  | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | mensagem_urgente                   | text                     |                          |                   |               | YES
 regua_cobranca_automacao              | ativo                              | boolean                  |                          |                   |               | YES
 regua_cobranca_automacao              | created_at                         | timestamp with time zone |                          |                   |               | YES
 regua_cobranca_automacao              | updated_at                         | timestamp with time zone |                          |                   |               | YES
 settings                              | id                                 | uuid                     |                          |                   |               | NO
 settings                              | user_id                            | uuid                     |                          |                   |               | NO
 settings                              | key                                | character varying        |                      255 |                   |               | NO
 settings                              | value                              | text                     |                          |                   |               | YES
 settings                              | created_at                         | timestamp with time zone |                          |                   |               | YES
 settings                              | updated_at                         | timestamp with time zone |                          |                   |               | YES
 transacoes_cartao                     | id                                 | uuid                     |                          |                   |               | NO
 transacoes_cartao                     | empresa_id                         | uuid                     |                          |                   |               | NO
 transacoes_cartao                     | user_id                            | uuid                     |                          |                   |               | YES
 transacoes_cartao                     | data_transacao                     | date                     |                          |                   |               | NO
 transacoes_cartao                     | data_pagamento                     | date                     |                          |                   |               | YES
 transacoes_cartao                     | bandeira                           | character varying        |                       20 |                   |               | NO
 transacoes_cartao                     | valor_bruto                        | numeric                  |                          |                15 |             2 | NO
 transacoes_cartao                     | taxa_percentual                    | numeric                  |                          |                 5 |             4 | YES
 transacoes_cartao                     | valor_taxa                         | numeric                  |                          |                15 |             2 | YES
 transacoes_cartao                     | valor_liquido                      | numeric                  |                          |                15 |             2 | NO
 transacoes_cartao                     | numero_cartao_mascara              | character varying        |                        4 |                   |               | YES
 transacoes_cartao                     | nsu                                | character varying        |                       50 |                   |               | YES
 transacoes_cartao                     | codigo_autorizacao                 | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | tipo_transacao                     | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | numero_parcelas                    | integer                  |                          |                32 |             0 | YES
 transacoes_cartao                     | parcela_atual                      | integer                  |                          |                32 |             0 | YES
 transacoes_cartao                     | status                             | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | conciliado_com                     | uuid                     |                          |                   |               | YES
 transacoes_cartao                     | conciliado_tipo                    | character varying        |                       20 |                   |               | YES
 transacoes_cartao                     | conciliado_em                      | timestamp with time zone |                          |                   |               | YES
 transacoes_cartao                     | score_conciliacao                  | numeric                  |                          |                 5 |             2 | YES
 transacoes_cartao                     | linha_extrato                      | text                     |                          |                   |               | YES
 transacoes_cartao                     | arquivo_origem                     | character varying        |                      255 |                   |               | YES
 transacoes_cartao                     | created_at                         | timestamp with time zone |                          |                   |               | YES
 transacoes_cartao                     | updated_at                         | timestamp with time zone |                          |                   |               | YES
 transferencias_contas                 | id                                 | uuid                     |                          |                   |               | NO
 transferencias_contas                 | user_id                            | uuid                     |                          |                   |               | NO
 transferencias_contas                 | conta_origem_id                    | uuid                     |                          |                   |               | YES
 transferencias_contas                 | conta_destino_id                   | uuid                     |                          |                   |               | YES
 transferencias_contas                 | valor                              | numeric                  |                          |                   |               | NO
 transferencias_contas                 | data_transferencia                 | date                     |                          |                   |               | NO
 transferencias_contas                 | descricao                          | text                     |                          |                   |               | YES
 transferencias_contas                 | observacoes                        | text                     |                          |                   |               | YES
 transferencias_contas                 | created_at                         | timestamp with time zone |                          |                   |               | NO
 transferencias_contas                 | updated_at                         | timestamp with time zone |                          |                   |               | NO
 user_roles                            | id                                 | uuid                     |                          |                   |               | NO
 user_roles                            | user_id                            | uuid                     |                          |                   |               | NO
 user_roles                            | role                               | USER-DEFINED             |                          |                   |               | NO
 user_roles                            | created_at                         | timestamp with time zone |                          |                   |               | NO
 user_trials                           | id                                 | uuid                     |                          |                   |               | NO
 user_trials                           | user_id                            | uuid                     |                          |                   |               | NO
 user_trials                           | trial_start                        | timestamp with time zone |                          |                   |               | NO
 user_trials                           | trial_end                          | timestamp with time zone |                          |                   |               | NO
 user_trials                           | active                             | boolean                  |                          |                   |               | NO
 user_trials                           | created_at                         | timestamp with time zone |                          |                   |               | NO
 usuario_empresas                      | id                                 | uuid                     |                          |                   |               | NO
 usuario_empresas                      | user_id                            | uuid                     |                          |                   |               | NO
 usuario_empresas                      | empresa_id                         | uuid                     |                          |                   |               | NO
 usuario_empresas                      | role                               | text                     |                          |                   |               | YES
 usuario_empresas                      | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_automacao_categorias_plano          | user_id                            | uuid                     |                          |                   |               | YES
 v_automacao_categorias_plano          | total_categorias                   | bigint                   |                          |                64 |             0 | YES
 v_automacao_categorias_plano          | categorias_vinculadas              | bigint                   |                          |                64 |             0 | YES
 v_automacao_categorias_plano          | categorias_sem_vinculo             | bigint                   |                          |                64 |             0 | YES
 v_automacao_categorias_plano          | percentual_vinculado               | numeric                  |                          |                   |               | YES
 v_categorias_com_plano                | id                                 | uuid                     |                          |                   |               | YES
 v_categorias_com_plano                | user_id                            | uuid                     |                          |                   |               | YES
 v_categorias_com_plano                | nome                               | text                     |                          |                   |               | YES
 v_categorias_com_plano                | tipo                               | text                     |                          |                   |               | YES
 v_categorias_com_plano                | descricao                          | text                     |                          |                   |               | YES
 v_categorias_com_plano                | ativo                              | boolean                  |                          |                   |               | YES
 v_categorias_com_plano                | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_categorias_com_plano                | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_categorias_com_plano                | plano_conta_id                     | uuid                     |                          |                   |               | YES
 v_categorias_com_plano                | plano_codigo                       | text                     |                          |                   |               | YES
 v_categorias_com_plano                | plano_descricao                    | text                     |                          |                   |               | YES
 v_categorias_com_plano                | plano_natureza                     | text                     |                          |                   |               | YES
 v_categorias_com_plano                | vinculado                          | boolean                  |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | id                                 | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | sincronizacao_id                   | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | config_id                          | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | user_id                            | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | lancamento_erp_id                  | character varying        |                      255 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | data_lancamento                    | date                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | data_competencia                   | date                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | tipo                               | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | conta_contabil                     | character varying        |                       50 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | historico                          | text                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | valor                              | numeric                  |                          |                15 |             2 | YES
 v_contabilidade_lancamentos_pendentes | centro_custo                       | character varying        |                       50 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | documento                          | character varying        |                      100 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | conciliado                         | boolean                  |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | lancamento_financeiro_vinculado_id | uuid                     |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | dados_originais                    | jsonb                    |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_lancamentos_pendentes | nome_configuracao                  | character varying        |                      100 |                   |               | YES
 v_contabilidade_lancamentos_pendentes | erp_tipo                           | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | config_id                          | uuid                     |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | nome_configuracao                  | character varying        |                      100 |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | erp_tipo                           | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | status_conexao                     | USER-DEFINED             |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | ultima_sincronizacao               | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | total_sincronizacoes               | bigint                   |                          |                64 |             0 | YES
 v_contabilidade_sincronizacao_resumo  | sincronizacoes_sucesso             | bigint                   |                          |                64 |             0 | YES
 v_contabilidade_sincronizacao_resumo  | sincronizacoes_erro                | bigint                   |                          |                64 |             0 | YES
 v_contabilidade_sincronizacao_resumo  | ultima_tentativa                   | timestamp with time zone |                          |                   |               | YES
 v_contabilidade_sincronizacao_resumo  | total_registros_processados        | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | integracao_id                      | uuid                     |                          |                   |               | YES
 v_open_banking_conciliacao_resumo     | total_transacoes                   | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | conciliadas                        | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | pendentes                          | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | ignoradas                          | bigint                   |                          |                64 |             0 | YES
 v_open_banking_conciliacao_resumo     | total_entradas                     | numeric                  |                          |                   |               | YES
 v_open_banking_conciliacao_resumo     | total_saidas                       | numeric                  |                          |                   |               | YES
 v_open_banking_extratos_completo      | id                                 | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | integracao_id                      | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | transacao_id                       | character varying        |                      255 |                   |               | YES
 v_open_banking_extratos_completo      | transacao_id_externo               | character varying        |                      255 |                   |               | YES
 v_open_banking_extratos_completo      | data_transacao                     | date                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | data_lancamento                    | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | hora_transacao                     | time without time zone   |                          |                   |               | YES
 v_open_banking_extratos_completo      | descricao                          | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | descricao_original                 | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | valor                              | numeric                  |                          |                15 |             2 | YES
 v_open_banking_extratos_completo      | tipo                               | USER-DEFINED             |                          |                   |               | YES
 v_open_banking_extratos_completo      | categoria_banco                    | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | subcategoria_banco                 | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | codigo_mcc                         | character varying        |                        4 |                   |               | YES
 v_open_banking_extratos_completo      | nome_estabelecimento               | character varying        |                      255 |                   |               | YES
 v_open_banking_extratos_completo      | cidade_transacao                   | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | conta_numero_snapshot              | character varying        |                       20 |                   |               | YES
 v_open_banking_extratos_completo      | agencia_snapshot                   | character varying        |                       20 |                   |               | YES
 v_open_banking_extratos_completo      | saldo_apos_transacao               | numeric                  |                          |                15 |             2 | YES
 v_open_banking_extratos_completo      | comprovante_url                    | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | comprovante_storage_path           | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | conciliado                         | boolean                  |                          |                   |               | YES
 v_open_banking_extratos_completo      | conciliado_at                      | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | conciliado_por                     | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | lancamento_vinculado_id            | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | conta_receber_vinculada_id         | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | conta_pagar_vinculada_id           | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | importado_por                      | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | importado_via                      | character varying        |                       50 |                   |               | YES
 v_open_banking_extratos_completo      | ignorado                           | boolean                  |                          |                   |               | YES
 v_open_banking_extratos_completo      | ignorado_por                       | uuid                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | ignorado_at                        | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | ignorado_motivo                    | text                     |                          |                   |               | YES
 v_open_banking_extratos_completo      | created_at                         | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | updated_at                         | timestamp with time zone |                          |                   |               | YES
 v_open_banking_extratos_completo      | banco_codigo                       | character varying        |                       10 |                   |               | YES
 v_open_banking_extratos_completo      | banco_nome                         | character varying        |                      100 |                   |               | YES
 v_open_banking_extratos_completo      | integracao_agencia                 | character varying        |                       20 |                   |               | YES
 v_open_banking_extratos_completo      | integracao_conta                   | character varying        |                       20 |                   |               | YES
 view_transacoes_cartao_segura         | id                                 | uuid                     |                          |                   |               | YES
 view_transacoes_cartao_segura         | empresa_id                         | uuid                     |                          |                   |               | YES
 view_transacoes_cartao_segura         | data_transacao                     | date                     |                          |                   |               | YES
 view_transacoes_cartao_segura         | data_pagamento                     | date                     |                          |                   |               | YES
 view_transacoes_cartao_segura         | bandeira                           | character varying        |                       20 |                   |               | YES
 view_transacoes_cartao_segura         | valor_bruto                        | numeric                  |                          |                15 |             2 | YES
 view_transacoes_cartao_segura         | taxa_percentual                    | numeric                  |                          |                 5 |             4 | YES
 view_transacoes_cartao_segura         | valor_taxa                         | numeric                  |                          |                15 |             2 | YES
 view_transacoes_cartao_segura         | valor_liquido                      | numeric                  |                          |                15 |             2 | YES
 view_transacoes_cartao_segura         | numero_cartao_mascara              | character varying        |                        4 |                   |               | YES
 view_transacoes_cartao_segura         | nsu                                | character varying        |                       50 |                   |               | YES
 view_transacoes_cartao_segura         | codigo_autorizacao                 | character varying        |                       20 |                   |               | YES
 view_transacoes_cartao_segura         | tipo_transacao                     | character varying        |                       20 |                   |               | YES
 view_transacoes_cartao_segura         | numero_parcelas                    | integer                  |                          |                32 |             0 | YES
 view_transacoes_cartao_segura         | parcela_atual                      | integer                  |                          |                32 |             0 | YES
 view_transacoes_cartao_segura         | status                             | character varying        |                       20 |                   |               | YES
 view_transacoes_cartao_segura         | conciliado_com                     | uuid                     |                          |                   |               | YES
 view_transacoes_cartao_segura         | conciliado_tipo                    | character varying        |                       20 |                   |               | YES
 view_transacoes_cartao_segura         | conciliado_em                      | timestamp with time zone |                          |                   |               | YES
 view_transacoes_cartao_segura         | score_conciliacao                  | numeric                  |                          |                 5 |             2 | YES
 view_transacoes_cartao_segura         | created_at                         | timestamp with time zone |                          |                   |               | YES
 view_transacoes_cartao_segura         | updated_at                         | timestamp with time zone |                          |                   |               | YES
(1045 rows)

